Question,Label
"Where specifically when you say ""private part"" – after this we'll just say private part, but where specifically on your body?",0
So what was your relationship like with Frankie?,0
And describe the T-shirt and the pants that you were wearing.,0
"Okay.  Someone came in.  Which breast was touched, or both? ",0
"Like how did you get from the street, like the sidewalk next to Red Buffalo, into your apartment?",0
Where did that touching take place? ,0
"How -- how long would you say -- okay.  When you were sitting on the sofa, you say he put his finger inside your vagina. How many fingers?",0
"And when you were in the room, who starts speaking first?",0
"Okay. And so your mom was in the shower, and where was Sam?",0
What was her name?,0
"And why did you say ""yes""?",0
WHAT ARTICLES OF CLOTHING DID HE PULL DOWN?,0
"After getting back to the car, what did you do?",0
Did she hit him?,0
"OKAY. SO AS I UNDERSTAND IT WHEN LAZARO INITIALLY GOT INTO THAT BED, WHAT SIDE WAS YOUR MOTHER ON? YOUR LEFT OR YOUR RIGHT?",0
How long did you stay in the living room that day?,0
And what type of place did you move to in concord?,0
WHY?,0
"Okay. Am I correct that you closed your eyes -- well, when did you close your eyes? Let me ask you that.",0
AND HOW DID THAT HAPPEN?,0
How many times do you think you told him no?,0
Do you have a specific range that you sing?,0
How many bedrooms is it?,0
How do you feel about it now?,0
And what school do you go to?,0
Who else came home? ,0
So what made you so sure that it was Mr. Manila's voice that you heard?,0
Which hand did he use?,0
What grade? ,0
And what did you want to do?,0
WHERE WAS SHE?,0
Who is that?,0
And what did you feel?,0
Okay. How do you recognize that as showing the downstairs of the Scotts Valley house?,0
"And by going out late, like what did you do?",0
Any particular reason why you don't trust anybody else?,0
Where did you tell your mom?,0
And how would you describe your relationship with Jane Doe at that time?,0
AND WHAT WAS THAT?,0
How do you recognize it?,0
"What does summer mean to you, like, what month? When you say more like summer, what months do you mean?",0
"And when you got up in the morning, what did you do?",0
And where did you tell Mayra?,0
So who told you to go to the room to have a talk?,0
What did you get? ,0
WHAT WAS ILLUMINATING THE ROOM?,0
What are their names?,0
"When you went back in, what part of the house did you go into?",0
"WHEN HE TOOK PICTURES OF YOU, DID HE USE HIS PHONE OR A CAMERA? WHAT WAS HE USING?",0
And what were you doing while he did that?,0
And what is your dad's name?,0
When is your birthday?,0
And why was that?,0
"And what did you text or say in the text to your friend, your best friend?",0
How would you know it was him?,0
How did the conversation come about?,0
Why do you remember that time that your mom was in the shower?,0
"Now, when you got back to the house, what did you do? ",0
"When you say, ""him touching your chest,"" who are you referring to?",0
AND HOW DID IT FEEL THAT TIME?,0
And what did he do with the blanket after he came back into the dude room?,0
Okay. I want to talk to you a little bit more about that particular memory.,0
How did that make you feel?,0
Like what?,0
"AFTER THE DEFENDANT WAS DONE PUTTING HIS PENIS IN YOUR BUTT, WHAT WAS THE NEXT THING THAT HAPPENED?",0
Whose handwriting do you recognize that to be?,0
And when did that start?,0
Who drove you there?,0
What happened?,0
"When you got to the park, what did you tell her?",0
Who's that?,0
"Okay. Now, while he was rubbing you, your vaginal area, what was he doing?",0
"And when you say ""on one side,"" if there were fish on one side, what was on the other side?",0
THANK YOU. AND HOW DID YOU FIRST MEET DANIEL?,0
So when you -- what was your punishment?,0
Who?,0
"And after you did that, what did the defendant do?",0
AND WHAT DID HE DO?,0
What was he doing?,0
And what was the name of that school?,0
Where was the video camera located?,0
"People's 13, what are we looking at?",0
AND HOW MANY BEDS WERE THERE IN THIS STUDIO APARTMENT?,0
"AND WHEN YOU SAY YOU WERE AWARE WHAT WAS GOING ON, WHAT DO YOU MEAN?",0
"So when you went upstairs, how many cousins were upstairs?",0
"Young man, how old are you?           ",0
What time of the day or night were these texts sent to you?,0
And who initiated the kiss?,0
How many times did you spend the night at Janet Doe's house when the two of you went to the same school?,0
And why not?,0
"And how old would that make you? If you need to count on your fingers, that would be fine.",0
And what about the second bedroom? Who was in there?,0
WHAT DID HE BRING WITH HIM?,0
And what was Jocko doing?,0
When were you looking at him?,0
WHAT HAPPENED TO THAT FRIEND? ,0
Okay. Where did your family -- your mom and your family move after the house in Fremont?,0
"(By MS.LOBRE) And when you say ""up,"" what do you mean?",0
What about the last time?,0
"And the drinks that you had, how did you get them?",0
AND HOW DO YOU REMEMBER THAT? ,0
"After school, what happened?",0
What was going to happen and if it was really happening?,0
Five minutes. How long -- how did you enter the home?,0
Who does it say it's from?,0
"And again, where was his body positioned in relationship to yours as you're laying on the reclining sofa when he touched you that second time?",0
"AND THOSE WALLS DIVIDED THE, WHAT DID THE WALLS DIVIDE? ",0
And how did you know it was him?,0
TELL US ABOUT THAT.,0
And describe what happened after the 15 minutes.,0
SO TELL US ABOUT WHAT HAPPENS WHEN YOU GET TO THE HOTEL ROOM.,0
"And when he put his hand down the front of your pants, what did he do?",0
How old were you?,0
WHY DIDN'T YOU FEEL COMFORTABLE TALKING ABOUT IT?,0
WHERE WERE YOU WHEN YOU WERE TALKING TO HIM? ,0
And did you see where -- or describe what you saw. Describe what you saw come out of his penis and where it went.,0
And where did you find it?,0
And what part of your skin did he touch in your brother's room?,0
"Okay.  After they left, what did you and your little sister, Josselyn do?",0
And where was Josselyn when you woke up? ,0
"When you say he touched you in your chest area, describe for me what he did.",0
How are you today?,0
What school was that?,0
How long did that last?,0
AND WHY IS IT THAT YOU DIDN'T TALK TO US ABOUT THAT TODAY?,0
How were you seated in the room?,0
"At the time, how many? ",0
"Now, what were you thinking now about your hopes that it was going to stop in this new house?",0
Okay. what did you do with the other phones?,0
"Showing you what's been previously marked as People's Exhibit 12 for identification, is this – what is this?",0
Where on your legs did he touch you to push your legs apart?,0
AND HOW FAR AWAY WAS DEBORAH WHEN LAZARO GOT IN THE BED WITH YOU?,0
Did you tell -- how many brothers and sisters do you have?,0
What do you mean not letting you go?,0
And what happened after that?,0
"So there was the period of time from when you first woke up to when Mr. Manila came back, somewhere between 9 and 9:30 I'm asking during that time, what did you do?",0
"And the third bedroom, who stayed in there?",0
when did he tell you that?,0
What song?,0
"Okay. And the house that we're talking about, what city is the house in?",0
What was his tone of voice like?,0
"Q DURING THE FIRST INCIDENT AT THE PARTY, WHAT DID YOU DO WITH YOUR HANDS WHILE YOU WERE IN THAT PAIN?",0
Why was that?,0
Okay. How were you reacting?,0
And why did you say okay?,0
Why were you angry?,0
THERE’S ONLY ONE SHOWER IN THE HOUSE?,0
"When you say you've had many downs together, what are you talking about?",0
So why were you referring to it was just at the moment? ,0
WHAT WAS THAT? ,0
WHO ELSE WERE YOU ANGRY AT THAT DAY?,0
"Now, who lived in the first apartment, the townhouse, with you when you were there?",0
And so the third time you're 15. Where were you living at that time?,0
Where did that happen in?,0
HOW DID YOU KNOW HOW TO UNLOCK THE DEADBOLT? ,0
Where did she take you?,0
And can you give us any kind of number on how many times he touched your vaginal area in the Sunol house?,0
Where did you get moved to?,0
What happened when you got into the closet?,0
And who was at the party?,0
"Where is your body positioned in relation to your dad's, the defendant's, body? ",0
AND WHAT IS THAT A PICTURE OF?,0
What's your date of birth?    ,0
"After going to the back yard to eat your donuts, what did you and Janet Doe do?",0
"The first time it happened, who was in the house?",0
And then how would you get home from school?,0
How old are you?,0
How long did you wait there?,0
What did that mean to you?,0
What street?,0
"Now, what did you do after he came outside to talk to you and Janet Doe?",0
How old were you when the molest first began?,0
Who got in the car?,0
"And while your pants were being unbuttoned, what were you doing?",0
"Keola, how old are you?",0
And when you got to the donut shop what did you do?,0
How many bathrooms is it?,0
"And in that second conversation in front of the house, how many times would you say you told them nothing happened in the bedroom?",0
How did you know you were in trouble?,0
"Q {By Ms. Martinez) Now, this vibrator, where did he use it when he was touching you?",0
What specifically did you tell the police officers about him touching you inappropriately?,0
How did that happen?,0
How do you recognize People's 2 photograph AE-4?,0
"Okay. And when he touched you in your vaginal area, can you describe the type of touches that he did?",0
"And what happened the next morning, Monday morning?",0
Okay. And what grade are you in right now?,0
11? And what grade were you in?,0
And then what? So then what happened?,0
"Now, how did it come about that the two of you were laying on a bed, watching a movie? Whose idea was that?",0
